clock, x_dist, x_vel, x_accel, y_dist, y_vel, y_accel, z_dist, z_vel, z_accel, temperature, gyro_x, gyro_y, gyro_z,undef,undef,undef,undef,undef,undef,undef,undef,undef,lat,lon
101.35,1579.856211,0,0,0,0,0,2096.540007,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.36,1579.856271,0,0,0,0,0,2096.540087,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.37,1579.856331,0,0,0,0,0,2096.540167,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.38,1579.856392,0,0,0,0,0,2096.540247,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.39,1579.856452,0,0,0,0,0,2096.540326,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.4,1579.856512,0,0,0,0,0,2096.540406,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.41,1579.856572,0,0,0,0,0,2096.540486,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.42,1579.856632,0,0,0,0,0,2096.540566,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.43,1579.856692,0,0,0,0,0,2096.540646,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.44,1579.856753,0,0,0,0,0,2096.540726,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.45,1579.856813,0,0,0,0,0,2096.540806,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.46,1579.856873,0,0,0,0,0,2096.540885,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.47,1579.856933,0,0,0,0,0,2096.540965,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.48,1579.856993,0,0,0,0,0,2096.541045,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.49,1579.857054,0,0,0,0,0,2096.541125,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.5,1579.857114,0,0,0,0,0,2096.541205,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.51,1579.857174,0,0,0,0,0,2096.541285,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.52,1579.857234,0,0,0,0,0,2096.541365,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.53,1579.857294,0,0,0,0,0,2096.541444,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.54,1579.857354,0,0,0,0,0,2096.541524,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.55,1579.857415,0,0,0,0,0,2096.541604,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.56,1579.857475,0,0,0,0,0,2096.541684,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.57,1579.857535,0,0,0,0,0,2096.541764,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.58,1579.857595,0,0,0,0,0,2096.541844,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.59,1579.857655,0,0,0,0,0,2096.541924,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.6,1579.857716,0,0,0,0,0,2096.542004,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.61,1579.857776,0,0,0,0,0,2096.542083,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.62,1579.857836,0,0,0,0,0,2096.542163,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.63,1579.857896,0,0,0,0,0,2096.542243,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.64,1579.857956,0,0,0,0,0,2096.542323,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.65,1579.858016,0,0,0,0,0,2096.542403,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.66,1579.858077,0,0,0,0,0,2096.542483,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.67,1579.858137,0,0,0,0,0,2096.542563,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.68,1579.858197,0,0,0,0,0,2096.542642,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.69,1579.858257,0,0,0,0,0,2096.542722,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.7,1579.858317,0,0,0,0,0,2096.542802,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.71,1579.858378,0,0,0,0,0,2096.542882,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.72,1579.858438,0,0,0,0,0,2096.542962,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.73,1579.858498,0,0,0,0,0,2096.543042,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.74,1579.858558,0,0,0,0,0,2096.543122,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.75,1579.858618,0,0,0,0,0,2096.543201,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.76,1579.858678,0,0,0,0,0,2096.543281,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.77,1579.858739,0,0,0,0,0,2096.543361,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.78,1579.858799,0,0,0,0,0,2096.543441,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.79,1579.858859,0,0,0,0,0,2096.543521,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.8,1579.858919,0,0,0,0,0,2096.543601,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.81,1579.858979,0,0,0,0,0,2096.543681,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.82,1579.85904,0,0,0,0,0,2096.543761,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.83,1579.8591,0,0,0,0,0,2096.54384,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.84,1579.85916,0,0,0,0,0,2096.54392,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.85,1579.85922,0,0,0,0,0,2096.544,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.86,1579.85928,0,0,0,0,0,2096.54408,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.87,1579.85934,0,0,0,0,0,2096.54416,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.88,1579.859401,0,0,0,0,0,2096.54424,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.89,1579.859461,0,0,0,0,0,2096.54432,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.9,1579.859521,0,0,0,0,0,2096.544399,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.91,1579.859581,0,0,0,0,0,2096.544479,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.92,1579.859641,0,0,0,0,0,2096.544559,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.93,1579.859702,0,0,0,0,0,2096.544639,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.94,1579.859762,0,0,0,0,0,2096.544719,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.95,1579.859822,0,0,0,0,0,2096.544799,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.96,1579.859882,0,0,0,0,0,2096.544879,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.97,1579.859942,0,0,0,0,0,2096.544958,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.98,1579.860002,0,0,0,0,0,2096.545038,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
101.99,1579.860063,0,0,0,0,0,2096.545118,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102,1579.860123,0,0,0,0,0,2096.545198,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.01,1579.860183,0,0,0,0,0,2096.545278,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.02,1579.860243,0,0,0,0,0,2096.545358,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.03,1579.860303,0,0,0,0,0,2096.545438,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.04,1579.860364,0,0,0,0,0,2096.545518,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.05,1579.860424,0,0,0,0,0,2096.545597,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.06,1579.860484,0,0,0,0,0,2096.545677,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.07,1579.860544,0,0,0,0,0,2096.545757,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.08,1579.860604,0,0,0,0,0,2096.545837,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.09,1579.860664,0,0,0,0,0,2096.545917,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.1,1579.860725,0,0,0,0,0,2096.545997,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.11,1579.860785,0,0,0,0,0,2096.546077,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.12,1579.860845,0,0,0,0,0,2096.546156,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.13,1579.860905,0,0,0,0,0,2096.546236,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.14,1579.860965,0,0,0,0,0,2096.546316,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.15,1579.861026,0,0,0,0,0,2096.546396,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.16,1579.861086,0,0,0,0,0,2096.546476,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.17,1579.861146,0,0,0,0,0,2096.546556,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.18,1579.861206,0,0,0,0,0,2096.546636,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.19,1579.861266,0,0,0,0,0,2096.546715,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.2,1579.861326,0,0,0,0,0,2096.546795,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.21,1579.861387,0,0,0,0,0,2096.546875,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.22,1579.861447,0,0,0,0,0,2096.546955,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.23,1579.861507,0,0,0,0,0,2096.547035,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.24,1579.861567,0,0,0,0,0,2096.547115,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.25,1579.861627,0,0,0,0,0,2096.547195,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.26,1579.861688,0,0,0,0,0,2096.547275,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.27,1579.861748,0,0,0,0,0,2096.547354,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.28,1579.861808,0,0,0,0,0,2096.547434,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.29,1579.861868,0,0,0,0,0,2096.547514,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.3,1579.861928,0,0,0,0,0,2096.547594,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.31,1579.861988,0,0,0,0,0,2096.547674,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.32,1579.862049,0,0,0,0,0,2096.547754,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.33,1579.862109,0,0,0,0,0,2096.547834,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.34,1579.862169,0,0,0,0,0,2096.547913,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.35,1579.862229,0,0,0,0,0,2096.547993,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.36,1579.862289,0,0,0,0,0,2096.548073,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.37,1579.86235,0,0,0,0,0,2096.548153,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.38,1579.86241,0,0,0,0,0,2096.548233,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.39,1579.86247,0,0,0,0,0,2096.548313,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.4,1579.86253,0,0,0,0,0,2096.548393,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.41,1579.86259,0,0,0,0,0,2096.548472,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.42,1579.86265,0,0,0,0,0,2096.548552,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.43,1579.862711,0,0,0,0,0,2096.548632,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.44,1579.862771,0,0,0,0,0,2096.548712,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.45,1579.862831,0,0,0,0,0,2096.548792,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.46,1579.862891,0,0,0,0,0,2096.548872,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.47,1579.862951,0,0,0,0,0,2096.548952,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.48,1579.863012,0,0,0,0,0,2096.549032,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.49,1579.863072,0,0,0,0,0,2096.549111,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.5,1579.863132,0,0,0,0,0,2096.549191,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.51,1579.863192,0,0,0,0,0,2096.549271,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.52,1579.863252,0,0,0,0,0,2096.549351,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.53,1579.863312,0,0,0,0,0,2096.549431,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.54,1579.863373,0,0,0,0,0,2096.549511,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.55,1579.863433,0,0,0,0,0,2096.549591,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.56,1579.863493,0,0,0,0,0,2096.54967,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.57,1579.863553,0,0,0,0,0,2096.54975,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.58,1579.863613,0,0,0,0,0,2096.54983,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.59,1579.863674,0,0,0,0,0,2096.54991,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.6,1579.863734,0,0,0,0,0,2096.54999,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.61,1579.863794,0,0,0,0,0,2096.55007,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.62,1579.863854,0,0,0,0,0,2096.55015,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.63,1579.863914,0,0,0,0,0,2096.550229,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.64,1579.863974,0,0,0,0,0,2096.550309,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.65,1579.864035,0,0,0,0,0,2096.550389,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.66,1579.864095,0,0,0,0,0,2096.550469,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.67,1579.864155,0,0,0,0,0,2096.550549,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.68,1579.864215,0,0,0,0,0,2096.550629,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.69,1579.864275,0,0,0,0,0,2096.550709,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.7,1579.864336,0,0,0,0,0,2096.550789,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.71,1579.864396,0,0,0,0,0,2096.550868,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.72,1579.864456,0,0,0,0,0,2096.550948,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.73,1579.864516,0,0,0,0,0,2096.551028,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.74,1579.864576,0,0,0,0,0,2096.551108,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.75,1579.864636,0,0,0,0,0,2096.551188,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.76,1579.864697,0,0,0,0,0,2096.551268,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.77,1579.864757,0,0,0,0,0,2096.551348,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.78,1579.864817,0,0,0,0,0,2096.551427,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.79,1579.864877,0,0,0,0,0,2096.551507,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.8,1579.864937,0,0,0,0,0,2096.551587,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.81,1579.864998,0,0,0,0,0,2096.551667,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.82,1579.865058,0,0,0,0,0,2096.551747,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.83,1579.865118,0,0,0,0,0,2096.551827,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.84,1579.865178,0,0,0,0,0,2096.551907,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.85,1579.865238,0,0,0,0,0,2096.551986,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.86,1579.865298,0,0,0,0,0,2096.552066,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.87,1579.865359,0,0,0,0,0,2096.552146,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.88,1579.865419,0,0,0,0,0,2096.552226,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.89,1579.865479,0,0,0,0,0,2096.552306,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.9,1579.865539,0,0,0,0,0,2096.552386,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.91,1579.865599,0,0,0,0,0,2096.552466,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.92,1579.86566,0,0,0,0,0,2096.552546,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.93,1579.86572,0,0,0,0,0,2096.552625,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.94,1579.86578,0,0,0,0,0,2096.552705,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.95,1579.86584,0,0,0,0,0,2096.552785,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.96,1579.8659,0,0,0,0,0,2096.552865,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.97,1579.86596,0,0,0,0,0,2096.552945,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.98,1579.866021,0,0,0,0,0,2096.553025,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
102.99,1579.866081,0,0,0,0,0,2096.553105,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
103,1579.866141,0,0,0,0,0,2096.553184,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
103.01,1579.866201,0,0,0,0,0,2096.553264,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
103.02,1579.866261,0,0,0,0,0,2096.553344,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
103.03,1579.866322,0,0,0,0,0,2096.553424,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
103.04,1579.866382,0,0,0,0,0,2096.553504,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
103.05,1579.866442,0,0,0,0,0,2096.553584,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
103.06,1579.866502,0,0,0,0,0,2096.553664,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
103.07,1579.866562,0,0,0,0,0,2096.553743,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
